Generated on DKR12 at https://github.com/polgreen/BaeVer/tree/210b1ebd4dfb5639cc9ebc4c0fc59eeb63f5eb20,
model, modelnum, one, p1, p2, num of traces, trace length, integration samples, strategy,confidence, p1 count, inv_p1 count, p2 count, inv_p2 counts,
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.5727 , 3 , 4 , 1 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0621 , 2 , 9 , 3 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0925 , 1 , 5 , 4 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0581 , 1 , 6 , 2 , 9 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.5918 , 5 , 7 , 1 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1287 , 2 , 7 , 1 , 4 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0555 , 1 , 6 , 1 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.2792 , 3 , 7 , 1 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.3644 , 2 , 4 , 4 , 9 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1395 , 2 , 7 , 3 , 6 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1863 , 2 , 6 , 2 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.4407 , 4 , 7 , 2 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.2047 , 3 , 8 , 1 , 2 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.2728 , 3 , 7 , 1 , 4 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0389 , 1 , 7 , 1 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0435 , 2 , 10 , 3 , 4 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.3716 , 2 , 4 , 2 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1685 , 4 , 11 , 1 , 4 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.268 , 3 , 7 , 3 , 4 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.4448 , 4 , 7 , 1 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1312 , 2 , 7 , 2 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1072 , 3 , 10 , 3 , 4 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.3565 , 3 , 6 , 1 , 1 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.7424 , 4 , 4 , 1 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1391 , 2 , 7 , 1 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.2841 , 3 , 7 , 3 , 4 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.7336 , 4 , 4 , 2 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.3578 , 3 , 6 , 1 , 1 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0649 , 2 , 9 , 1 , 4 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1837 , 2 , 6 , 1 , 2 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.2714 , 3 , 7 , 4 , 4 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0612 , 2 , 9 , 2 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1905 , 2 , 6 , 2 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.3628 , 3 , 6 , 1 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.487 , 2 , 3 , 1 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0135 , 1 , 9 , 2 , 1 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1244 , 2 , 7 , 1 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1289 , 2 , 7 , 2 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1468 , 3 , 9 , 1 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.2074 , 3 , 8 , 1 , 1 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1361 , 2 , 7 , 1 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.35 , 4 , 8 , 1 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.3681 , 3 , 6 , 2 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.193 , 2 , 6 , 1 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0603 , 1 , 6 , 3 , 8 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.6878 , 5 , 6 , 2 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0348 , 1 , 7 , 2 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.844 , 5 , 4 , 2 , 7 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.2015 , 3 , 8 , 3 , 2 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.3639 , 3 , 6 , 1 , 4 , 
